,Team,Season,AVG(Score),AVG(fgm),AVG(fga),AVG(fgm3),AVG(fga3),AVG(ftm),AVG(fta),AVG(dr),AVG(ast),AVG(stl),AVG(blk),AVG(pf)
4290,1322,2015,83.81481481,29.2962963,63.18518519,8.296296296,22.66666667,16.92592593,22.59259259,22.48148148,15.2962963,7.185185185,4.37037037,19.2962963
4291,1323,2015,78.82352941,27.79411765,54.5,8.264705882,21.05882353,14.97058824,20.23529412,24.44117647,15.11764706,6.882352941,3.558823529,14.20588235
4292,1324,2015,73.06666667,25.33333333,55.76666667,7.633333333,21.23333333,14.76666667,21.53333333,23.13333333,14.93333333,5.666666667,1.8,17.73333333
4293,1325,2015,67.6,24.23333333,55.93333333,7.233333333,21.23333333,11.9,16.2,25.16666667,11.36666667,5.133333333,4.266666667,17.06666667
4294,1326,2015,75.81818182,27.75757576,57.15151515,6.818181818,18.33333333,13.48484848,19.87878788,24.57575758,15.42424242,7.787878788,5.090909091,16.03030303
4295,1328,2015,71.9375,25.5625,58.5625,6.75,19.65625,14.0625,19.125,27.125,12.5,6.90625,5.03125,16.40625
4296,1329,2015,66.53333333,22.36666667,51.46666667,6.866666667,19.83333333,14.93333333,20.43333333,22.93333333,11.3,7.766666667,5,19.26666667
4297,1330,2015,65.35483871,23.90322581,54.77419355,5.935483871,17.90322581,11.61290323,17.22580645,23.51612903,13.32258065,6.387096774,3.322580645,17.51612903
4298,1331,2015,67.33333333,22.4,52.96666667,5.466666667,15.76666667,17.06666667,23.73333333,22.76666667,10.2,5.4,3.666666667,19.1
4299,1332,2015,75,27.12121212,59.12121212,7.363636364,20.06060606,13.39393939,17.42424242,25.33333333,13.93939394,5.636363636,4.242424242,18.51515152
4300,1333,2015,60.03333333,20.96666667,50.46666667,5.133333333,16.06666667,12.96666667,18.56666667,21.9,11.76666667,7.666666667,3.966666667,18.86666667
4301,1334,2015,63,21.46428571,52.85714286,6.571428571,19.21428571,13.5,20.82142857,21.53571429,11.14285714,4.107142857,2.357142857,21.28571429
4302,1335,2015,60.25,21.39285714,49.25,5.535714286,16,11.92857143,17.64285714,22.42857143,11.75,5.464285714,2.392857143,19.89285714
4303,1336,2015,66.85294118,23.38235294,55.67647059,6.676470588,19.97058824,13.41176471,19.29411765,24.91176471,9.882352941,6.058823529,4.058823529,20.35294118
4304,1337,2015,63.3,22.16666667,51.66666667,4.6,14.46666667,14.36666667,19.2,23.63333333,13.23333333,5.966666667,3.333333333,17.73333333
4305,1338,2015,67,24.5,54.9375,4.84375,14.25,13.15625,19.03125,20.9375,16.53125,5.03125,2.84375,17.75
4306,1339,2015,69.7,24.36666667,55.3,6.633333333,17.3,14.33333333,19.93333333,23.1,14.63333333,5.5,4.366666667,18.4
4307,1340,2015,70.55555556,24.22222222,56.37037037,6.518518519,17.48148148,15.59259259,21,22.48148148,12.59259259,5.888888889,3.925925926,17.77777778
4308,1341,2015,67.09375,25.03125,58.40625,5.375,16.25,11.65625,18.03125,20.59375,10.71875,8.71875,3.1875,21.8125
4309,1342,2015,59.5,22.32142857,50.21428571,4.035714286,12.75,10.82142857,16.71428571,22.32142857,10.21428571,4.821428571,2.678571429,16.14285714
4310,1343,2015,67.93103448,22.03448276,48.06896552,8.137931034,21.82758621,15.72413793,22.17241379,23.79310345,12.62068966,5.517241379,3,19.10344828
4311,1344,2015,70.21212121,24.48484848,55.45454545,4.878787879,15.75757576,16.36363636,23.06060606,23.96969697,14.09090909,7.212121212,4.666666667,18.39393939
4312,1345,2015,70,24.3030303,53.60606061,5.787878788,17.3030303,15.60606061,22.78787879,24.54545455,14.90909091,5.454545455,5.333333333,18.90909091
4313,1346,2015,69.73333333,23.83333333,60.43333333,5.5,17.9,16.56666667,21.43333333,29,13.86666667,3.566666667,5.766666667,19
4314,1347,2015,69.93103448,24.96551724,55.96551724,6.137931034,18.4137931,13.86206897,20.24137931,22.86206897,12.51724138,6.517241379,4.137931034,18.34482759
4315,1348,2015,66.16666667,22.93333333,51,4.266666667,14.4,16.03333333,24.43333333,24.26666667,12.8,6.5,5.5,20.46666667
4316,1349,2015,64.55172414,21.34482759,50.31034483,9.24137931,24.82758621,12.62068966,16.93103448,22.93103448,12.51724138,6.068965517,2.24137931,18.89655172
4317,1350,2015,65.375,23.6875,51.8125,6.75,19.65625,11.25,16.375,22,13.40625,7.0625,3.1875,17
4318,1351,2015,65.4375,23.875,54.40625,5.875,17.96875,11.8125,19.5625,23.4375,12.03125,7.09375,2.65625,17.875
4319,1352,2015,69,24.3030303,54.48484848,6.393939394,16.81818182,14,19.60606061,23,12.24242424,8.545454545,2.939393939,18.54545455
4320,1353,2015,59.3125,21.46875,54.71875,4.75,16.09375,11.625,17.8125,23.71875,10.71875,5.5625,3.6875,16.5625
4321,1354,2015,57.83870968,20.70967742,55.25806452,5.516129032,18.29032258,10.90322581,18.12903226,22.38709677,10.41935484,5.838709677,3.032258065,17.96774194
4322,1355,2015,72.03225806,24.16129032,53.93548387,7.903225806,20.96774194,15.80645161,22.19354839,25.83870968,11.77419355,5.258064516,3.709677419,19.61290323
4323,1356,2015,59.125,20.40625,49.3125,4.25,12.78125,14.0625,20.21875,21.09375,8.34375,6.59375,2.125,18.53125
4324,1357,2015,72.77419355,26.87096774,59.4516129,5.290322581,16.51612903,13.74193548,21.32258065,25.58064516,14.25806452,6.419354839,3.516129032,18.35483871
4325,1358,2015,70.13793103,22.44827586,54.65517241,7.068965517,22.24137931,18.17241379,25.31034483,26.03448276,12.93103448,6.137931034,4.275862069,20.5862069
4326,1359,2015,68.4516129,24.06451613,54.51612903,6.161290323,18.12903226,14.16129032,20.64516129,21.38709677,12.87096774,7.322580645,3.032258065,20.4516129
4327,1360,2015,64.5,22.13333333,52.66666667,6.3,18.26666667,13.93333333,20.2,22.23333333,12.43333333,6.433333333,3.766666667,20
4328,1361,2015,61.48484848,22.12121212,52.90909091,5.181818182,16.15151515,12.06060606,19.15151515,22.84848485,10.42424242,6.666666667,4.96969697,14.48484848
4329,1362,2015,68.67741935,24.19354839,53.93548387,6.290322581,18.64516129,14,22.16129032,24.03225806,13.74193548,5.806451613,2.451612903,20.25806452
4330,1363,2015,52.53571429,17.96428571,51.85714286,6.642857143,22.60714286,9.964285714,15.07142857,21.07142857,9.392857143,4.857142857,2.464285714,18.32142857
4331,1364,2015,67.03333333,23.66666667,54.7,6.666666667,18.13333333,13.03333333,17.66666667,23.46666667,14.96666667,4.9,3.633333333,19.06666667
4332,1365,2015,62.66666667,21.83333333,52.43333333,6.9,19.96666667,12.1,16.3,20.3,11.46666667,5.6,1.833333333,18.96666667
4333,1366,2015,55.72413793,21.17241379,51.86206897,3.344827586,13.27586207,10.03448276,17.75862069,19.51724138,9.206896552,8.724137931,2.379310345,19.5862069
4334,1367,2015,68.83333333,24.8,57.56666667,7.6,22.43333333,11.63333333,17.7,23.5,13.76666667,7.366666667,2.8,16.93333333
4335,1368,2015,67.5483871,25,54.80645161,5.774193548,18.51612903,11.77419355,17.80645161,23.77419355,12.16129032,5.967741935,3.516129032,18.35483871
4336,1369,2015,68.10714286,24.17857143,55.85714286,6.25,18.57142857,13.5,20.35714286,23.21428571,12.03571429,6.857142857,4.357142857,20.17857143
4337,1370,2015,61.55172414,21.51724138,48.96551724,6.551724138,17.37931034,11.96551724,18.24137931,23.5862069,13.51724138,5.275862069,1.448275862,16.82758621
4338,1371,2015,68.35483871,23.70967742,56.29032258,6.870967742,19.64516129,14.06451613,21.41935484,23.61290323,12.38709677,5.967741935,4.096774194,19.19354839
4339,1372,2015,78.96666667,27.13333333,55.06666667,7.6,19.93333333,17.1,23.36666667,22.36666667,17.66666667,7.233333333,3.366666667,21.66666667
4340,1373,2015,69.80645161,24.12903226,56,4.903225806,14.77419355,16.64516129,23.4516129,20.25806452,13.25806452,7.516129032,3.580645161,20.93548387
4341,1374,2015,69.40625,24.65625,51.09375,4.21875,11.71875,15.875,22.53125,25.15625,15.5625,6.78125,4.03125,16.28125
4342,1375,2015,68.41935484,23,54.64516129,6.258064516,19.03225806,16.16129032,22.87096774,24.90322581,10.58064516,4.548387097,3.709677419,17.74193548
4343,1376,2015,64.625,22,54.84375,5.53125,18.375,15.09375,20.4375,23.21875,13,6.15625,3.875,19.3125
4344,1377,2015,69,24.19354839,58.09677419,6.322580645,17.67741935,14.29032258,19.58064516,23.61290323,11.4516129,5.612903226,2.322580645,18.58064516
4345,1378,2015,61.12903226,23.19354839,53.5483871,4.322580645,14,10.41935484,16.90322581,22.80645161,11.12903226,5.709677419,4.741935484,18.96774194
4346,1379,2015,58.88888889,21.07407407,49.48148148,6.259259259,19.11111111,10.48148148,16.88888889,20.7037037,11.96296296,6,2.074074074,15.55555556
4347,1380,2015,62.53125,22.15625,53.875,4.28125,14,13.9375,21.8125,24.1875,9.75,6.78125,4,20.5625
4348,1381,2015,68.53571429,23.78571429,52.53571429,7.392857143,18.64285714,13.57142857,20.35714286,23.92857143,11.85714286,4.821428571,3.714285714,22.42857143
4349,1382,2015,67.25806452,23.64516129,55.58064516,5.096774194,16.22580645,14.87096774,21.06451613,24.80645161,12.35483871,6.64516129,4.806451613,17.25806452
4350,1383,2015,68.3030303,23.48484848,56.66666667,5.393939394,18.51515152,15.93939394,23.45454545,23.90909091,12.06060606,6.606060606,5,18.09090909
4351,1384,2015,63.16666667,22.03333333,50.86666667,6.966666667,20.86666667,12.13333333,18,22.23333333,11.6,6.7,2.4,15.86666667
4352,1385,2015,70.48387097,25.06451613,56.96774194,6.096774194,17.38709677,14.25806452,20.64516129,24.96774194,12.35483871,7.483870968,6.580645161,17.5483871
4353,1386,2015,61.67741935,22.19354839,54.96774194,5.387096774,18.03225806,11.90322581,19.35483871,24.09677419,12.70967742,6.612903226,4.35483871,16.87096774
4354,1387,2015,59.09677419,20.19354839,49.48387097,5.322580645,16.58064516,13.38709677,20.51612903,21.41935484,12.03225806,5.161290323,2.258064516,20
4355,1388,2015,68.96551724,24.31034483,52.75862069,7.172413793,19,13.17241379,18.24137931,25.31034483,15.13793103,5.034482759,2.275862069,17.5862069
4356,1389,2015,61.20588235,20.52941176,49.85294118,5.676470588,16.55882353,14.47058824,21.91176471,22.23529412,10.11764706,6.264705882,2.970588235,19.23529412
4357,1390,2015,72.3125,24.6875,56.90625,6.8125,17.78125,16.125,22.21875,24.9375,12.125,5.46875,2.6875,19.21875
4358,1391,2015,64.85714286,23.39285714,54.64285714,5.821428571,18.32142857,12.25,18.64285714,23.28571429,11.67857143,4.178571429,3.25,17.25
4359,1392,2015,64.40625,23.46875,56.53125,5.1875,16.21875,12.28125,18.40625,25.71875,11.6875,5.03125,3.96875,16.96875
4360,1393,2015,67.61290323,24.61290323,57.25806452,5,16.64516129,13.38709677,20.29032258,24.58064516,15.12903226,8.258064516,5.064516129,15.16129032
4361,1394,2015,65.53333333,21.63333333,49.13333333,4.866666667,14.73333333,17.4,25.46666667,22.16666667,10.03333333,6.7,2.633333333,20.86666667
4362,1395,2015,68.15151515,23.96969697,54.81818182,4.545454545,13.90909091,15.66666667,25.48484848,23.3030303,13.18181818,6.272727273,5.333333333,20.63636364
4363,1396,2015,64.81818182,22.21212121,57.87878788,6.393939394,21.06060606,14,20.39393939,25.54545455,12.3030303,7,4.303030303,17.36363636
4364,1397,2015,63.28125,22.65625,53.3125,6.0625,18.3125,11.90625,17.21875,20.125,10.9375,7.71875,3.375,19.53125
4365,1398,2015,55.89655172,18.96551724,49.48275862,5.551724138,15.93103448,12.4137931,20,22.62068966,9.172413793,5.379310345,3.379310345,20.17241379
4366,1399,2015,69.57142857,25.14285714,57.25,5.678571429,17.57142857,13.60714286,19.92857143,23.07142857,12.89285714,5.785714286,3.357142857,19.46428571
4367,1400,2015,67.93939394,23.60606061,54.15151515,6.242424242,18.39393939,14.48484848,19.96969697,27.27272727,13.18181818,3.757575758,7.878787879,16.15151515
4368,1401,2015,67.19354839,24.12903226,53.70967742,5.483870968,15.87096774,13.4516129,20.51612903,25,14.5483871,5.741935484,2.967741935,18.38709677
4369,1402,2015,59.82142857,20.67857143,52.75,5.071428571,16.28571429,13.39285714,19.25,21.71428571,10.75,6.821428571,2.178571429,17.60714286
4370,1403,2015,60.90625,20.375,50.3125,5.28125,16.375,14.875,23.1875,21.8125,11.125,5.84375,4.09375,17.4375
4371,1404,2015,67.53571429,24.03571429,52,7.25,18.96428571,12.21428571,17.46428571,23.92857143,11.71428571,4.535714286,1.821428571,15.71428571
4372,1405,2015,75.24242424,26.15151515,55.66666667,5.909090909,16.15151515,17.03030303,22.93939394,25.57575758,13.09090909,5.151515152,3.272727273,17.06060606
4373,1406,2015,62.48387097,21.03225806,51.51612903,3.903225806,12.96774194,16.51612903,24.90322581,24.03225806,8.483870968,3.483870968,3.870967742,21.16129032
4374,1407,2015,65.96296296,22.92592593,53.7037037,6.62962963,19.81481481,13.48148148,20.37037037,22.74074074,9.111111111,6.555555556,1.962962963,15.66666667
4375,1408,2015,62.8,22.1,54.4,6.3,19.7,12.3,18.86666667,22.73333333,10.96666667,6.1,1.966666667,17.66666667
4376,1409,2015,64.19354839,22.12903226,52.61290323,5.548387097,16.80645161,14.38709677,22.29032258,25.96774194,10.90322581,5.677419355,3.548387097,16.58064516
4377,1410,2015,59.64285714,21.10714286,51.64285714,3.964285714,14.03571429,13.46428571,19.92857143,21.28571429,12.64285714,5.75,3.285714286,18.10714286
4378,1411,2015,68.17647059,23.35294118,52.61764706,5.294117647,16.52941176,16.17647059,24.44117647,23.17647059,10.88235294,6.147058824,3.117647059,17.35294118
4379,1412,2015,68.09090909,23.6969697,55.36363636,5.484848485,16.54545455,15.21212121,20.57575758,24.42424242,14.15151515,6.575757576,5.242424242,17.87878788
4380,1413,2015,71.17241379,24.10344828,48.96551724,8.482758621,19.06896552,14.48275862,19.65517241,23.27586207,13,4.827586207,1.862068966,18.03448276
4381,1414,2015,66.80645161,24.4516129,54.5483871,6.35483871,16.61290323,11.5483871,16.90322581,25.51612903,13.80645161,5.612903226,4.709677419,17.25806452
4382,1415,2015,63.72413793,22.34482759,54.82758621,6.482758621,19.62068966,12.55172414,18.48275862,23.4137931,12.62068966,6.620689655,3.482758621,20.20689655
4383,1416,2015,65.68965517,23.37931034,54.37931034,6.620689655,19.20689655,12.31034483,19.10344828,22.72413793,12.17241379,5.206896552,4.137931034,15.68965517
4384,1417,2015,72,25.72727273,58.39393939,6.212121212,17.09090909,14.33333333,21.21212121,25.66666667,13.90909091,6.848484848,3.727272727,17.87878788
4385,1418,2015,74.6,26,58.73333333,6.366666667,18.53333333,16.23333333,22.66666667,26.53333333,13.76666667,6.3,3.833333333,18.66666667
4386,1419,2015,61.31034483,23.03448276,56.13793103,5.137931034,16.79310345,10.10344828,14.13793103,25.5862069,12.44827586,4.517241379,3.862068966,15.55172414
4387,1420,2015,56.06666667,19.7,48.03333333,5.1,15.63333333,11.56666667,17.96666667,22.56666667,11.26666667,6.566666667,3,15.83333333
4388,1421,2015,70.92857143,24.39285714,56.32142857,7.464285714,21.17857143,14.67857143,19.92857143,24.25,13,6.892857143,4.392857143,19.75
4389,1422,2015,68,25.13333333,57.13333333,6.5,18,11.23333333,17.86666667,23.3,12.03333333,5.9,3.433333333,21.96666667
4390,1423,2015,68.76666667,24.66666667,56.9,4.866666667,14.33333333,14.56666667,21.36666667,23.8,10.8,7.5,4.466666667,21
4391,1424,2015,66.78125,23.96875,54.6875,6.96875,19.28125,11.875,17.875,25.78125,13.28125,5.46875,6.5625,16.59375
4392,1425,2015,66.96875,24.59375,58.21875,5.3125,16.15625,12.46875,19.65625,24.46875,12.40625,6.5,4.15625,17.65625
4393,1426,2015,71.03333333,24.9,56.96666667,6.533333333,20.86666667,14.7,21.7,25.16666667,12.6,6.6,3.233333333,21.33333333
4394,1427,2015,69.60714286,23.53571429,55.85714286,6.321428571,19.39285714,16.21428571,23.5,22.32142857,11.96428571,6.928571429,2.357142857,16.64285714
4395,1428,2015,71.67741935,24.35483871,50.74193548,7.709677419,19.19354839,15.25806452,21.74193548,25.58064516,14.06451613,5.806451613,5.096774194,16.96774194
4396,1429,2015,66.3,23.16666667,51.36666667,7.533333333,19.1,12.43333333,18.7,24.5,14.3,4.733333333,4.566666667,16.26666667
4397,1430,2015,57.07142857,19.78571429,50.78571429,5.607142857,18.82142857,11.89285714,16.92857143,22,12.42857143,4.464285714,2.214285714,17.5
4398,1431,2015,69.25,24.40625,51.9375,5.59375,15.4375,14.84375,22.59375,25.15625,13.8125,5.375,4.09375,17.09375
4399,1433,2015,72.48571429,24.91428571,59.31428571,8.085714286,23.65714286,14.57142857,22.22857143,23.11428571,12.62857143,9.657142857,4.314285714,19.22857143
4400,1434,2015,68.4,24.06666667,53.4,6.8,17.83333333,13.46666667,19.6,25.43333333,12.36666667,5.633333333,4.366666667,16.63333333
4401,1435,2015,69.25806452,23.5483871,50.16129032,7.129032258,18.25806452,15.03225806,21.09677419,23.70967742,15.25806452,4.870967742,4.806451613,17.22580645
4402,1436,2015,65.5,22.86666667,49.5,5.333333333,14.9,14.43333333,20.5,24.46666667,12.83333333,6.633333333,5.2,19.3
4403,1437,2015,76.26470588,25.32352941,53.91176471,9,23.14705882,16.61764706,22.85294118,24.08823529,15.91176471,7.794117647,4.029411765,16.58823529
4404,1438,2015,65.34375,23.78125,51.375,5.0625,14.03125,12.71875,17.59375,25.90625,12.90625,5.59375,4.28125,14.25
4405,1439,2015,65.33333333,23.60606061,52.93939394,7.303030303,18.75757576,10.81818182,16.90909091,21.33333333,11.96969697,4.363636364,2.939393939,18.12121212
4406,1440,2015,77.07142857,26.14285714,67.39285714,10.92857143,34.82142857,13.85714286,20.07142857,23.67857143,12.75,7.75,5.607142857,21.75
4407,1441,2015,69.76666667,24.83333333,57.33333333,6.3,18.1,13.8,19.83333333,22.5,11.63333333,7.933333333,4.366666667,21.26666667
4408,1442,2015,60.84615385,21.26923077,54.46153846,6.846153846,19.46153846,11.46153846,16.5,24.30769231,11.53846154,5,2.307692308,17.34615385
4409,1443,2015,69.73333333,24.03333333,56,7.433333333,20.86666667,14.23333333,21.66666667,25.46666667,13.66666667,5.166666667,3.2,18.16666667
4410,1444,2015,70.58064516,23.90322581,52.70967742,6.806451613,18.70967742,15.96774194,22.58064516,22.5483871,12.25806452,6.35483871,2.129032258,18.67741935
4411,1447,2015,67.89655172,23.93103448,60.10344828,5.75862069,18.79310345,14.27586207,20.37931034,22.24137931,10.4137931,6.24137931,2.586206897,22.79310345
4412,1448,2015,69.03125,23.8125,56.53125,6.4375,19.1875,14.96875,23.46875,25.78125,14.09375,6.5,3.84375,18.09375
4413,1449,2015,68.64516129,24.67741935,56.35483871,6.225806452,18.67741935,13.06451613,19.12903226,24.29032258,13.29032258,4.903225806,4.935483871,17.25806452
4414,1450,2015,70.61290323,23.96774194,55.22580645,6.903225806,20.19354839,15.77419355,21.90322581,24,14.61290323,3.870967742,3.290322581,18.38709677
4415,1451,2015,65.25,20.5,50.10714286,7.071428571,20.25,17.17857143,23.03571429,23.17857143,11.28571429,5,3.821428571,18.17857143
4416,1452,2015,73.9375,25.40625,61.71875,6.65625,20.90625,16.46875,24.9375,19.9375,14.53125,10.9375,2.84375,23.34375
4417,1453,2015,67.66666667,24.83333333,54.13333333,4.066666667,14.13333333,13.93333333,21.66666667,24.13333333,13.9,7.5,4.733333333,18.46666667
4418,1454,2015,65.14285714,22.21428571,52.25,6.821428571,20.57142857,13.89285714,18.89285714,23.32142857,13.07142857,5.357142857,2.821428571,17.42857143
4419,1455,2015,68.58064516,24.16129032,54.48387097,6.903225806,19.22580645,13.35483871,19.32258065,23.25806452,13.64516129,7.064516129,3.774193548,16.61290323
4420,1456,2015,72.03333333,25,51.43333333,8.566666667,21.9,13.46666667,18.46666667,24.06666667,14.43333333,6.1,4.033333333,16.23333333
4421,1457,2015,71.65517241,24.62068966,56.17241379,7.793103448,21.96551724,14.62068966,20.17241379,24.31034483,11.72413793,6.724137931,4.206896552,17.79310345
4422,1458,2015,71.88235294,25.29411765,52.73529412,6.970588235,19.5,14.32352941,18.76470588,24.20588235,12.70588235,4.529411765,3.5,12.02941176
4423,1459,2015,65.875,23.15625,50.96875,6.21875,16.75,13.34375,19.34375,22.8125,13.125,6.40625,2.5625,17.03125
4424,1460,2015,63.17241379,22.79310345,52.13793103,6.310344828,18.48275862,11.27586207,16.44827586,21.4137931,13.03448276,5.275862069,2.517241379,19.37931034
4425,1461,2015,61.4375,21.0625,46.09375,5.90625,18.3125,13.40625,18.90625,23.59375,14.03125,5.53125,2.875,13.90625
4426,1462,2015,73.55882353,26.02941176,55,6.294117647,18.02941176,15.20588235,20.97058824,24.82352941,16.38235294,6.088235294,2.852941176,18.05882353
4427,1463,2015,65.5,22.1,50.83333333,6.566666667,17.96666667,14.73333333,20.76666667,23.86666667,12.76666667,5.666666667,3.766666667,17.66666667
4428,1464,2015,70.82758621,25.03448276,56.65517241,6.620689655,18.62068966,14.13793103,20.31034483,22.03448276,14,5.896551724,1.931034483,18.62068966
4429,1101,2016,69.85185185,23.81481481,53.92592593,6.851851852,18.85185185,15.37037037,21.74074074,22.51851852,12.88888889,6.740740741,2.444444444,22.37037037
4430,1102,2016,67.43333333,23.23333333,55.03333333,6.3,18.86666667,14.66666667,21.76666667,25.5,13.03333333,6.1,1.666666667,19.33333333
4431,1103,2016,76.33333333,25.93939394,59.81818182,11.78787879,30.27272727,12.66666667,18.36363636,26.12121212,14.51515152,5.333333333,3.848484848,17.84848485
4432,1104,2016,66.84375,22.53125,52.8125,7.84375,22.875,13.9375,21.78125,24.875,10.5625,5.625,5.28125,19.3125
4433,1105,2016,67.10714286,23.25,56.17857143,5.892857143,20.82142857,14.71428571,21.57142857,23.03571429,12.64285714,5.607142857,2.142857143,19.35714286
4434,1106,2016,70.06896552,24.79310345,62.10344828,6.931034483,20.89655172,13.55172414,19.55172414,24.5862069,11.82758621,5.724137931,3.793103448,21.34482759
4435,1107,2016,74.61290323,25.19354839,55.25806452,5.709677419,17.64516129,18.51612903,24.70967742,26.51612903,12.4516129,6.483870968,1.580645161,17.58064516
4436,1108,2016,66.57142857,22.85714286,56.64285714,6,19.39285714,14.85714286,21.75,23.17857143,9.071428571,4.464285714,3.892857143,18.42857143
4437,1110,2016,57.58064516,20.35483871,47.96774194,6.290322581,18.4516129,10.58064516,15.19354839,21.16129032,11.22580645,5.677419355,2.225806452,18.29032258
4438,1111,2016,70.5483871,23.19354839,57.90322581,8.258064516,23.22580645,15.90322581,22.61290323,24.09677419,11.5483871,4.096774194,3.322580645,21.51612903
4439,1112,2016,81.21212121,28.06060606,58.24242424,6.515151515,17.03030303,18.57575758,25.6969697,28.60606061,14.51515152,4.909090909,4.787878788,18.21212121
4440,1113,2016,73.28125,24.875,59.96875,7.9375,23.625,15.59375,22.6875,24.46875,12.65625,5.3125,2.6875,20.4375
4441,1114,2016,70,25.03225806,54.77419355,7.35483871,19,12.58064516,17.12903226,24.19354839,12.90322581,6.290322581,3.064516129,18.25806452
4442,1115,2016,56.57575758,20.42424242,52.18181818,6.121212121,20.18181818,9.606060606,15.72727273,20.66666667,9.606060606,7.121212121,3.757575758,21.93939394
4443,1116,2016,78.15625,27.59375,62.25,6.75,17,16.21875,23.375,25.375,16.25,7.40625,5.15625,21.46875
4444,1117,2016,72.31034483,24.44827586,59.75862069,5.862068966,18.5862069,17.55172414,23.96551724,28.89655172,12.03448276,4.724137931,4.379310345,19.82758621
4445,1119,2016,76.80645161,26.87096774,63.03225806,8.935483871,26.61290323,14.12903226,20.32258065,28.5483871,15.19354839,4.838709677,3.612903226,19.19354839
4446,1120,2016,70.70967742,23.35483871,58.67741935,8.774193548,25.77419355,15.22580645,24.09677419,25.41935484,11.35483871,5.35483871,4.064516129,21.29032258
4447,1122,2016,74.72727273,25.57575758,55.66666667,6.212121212,17.81818182,17.36363636,25.90909091,24.78787879,12.87878788,6.909090909,2.757575758,17.63636364
4448,1123,2016,69.70967742,24.09677419,54.22580645,8.516129032,23.03225806,13,19.06451613,26.70967742,14.48387097,5.322580645,3.709677419,19.25806452
4449,1124,2016,76.3125,26.8125,57.875,6.1875,16.5625,16.5,22.6875,23.21875,17.09375,7.71875,3.96875,19.40625
4450,1125,2016,82.46666667,28.73333333,58.06666667,10.53333333,28.96666667,14.46666667,20.03333333,26,17.33333333,4.5,2.333333333,20.1
4451,1126,2016,69.06666667,24.4,59.96666667,7.666666667,24.66666667,12.6,18.56666667,24.2,11.06666667,5.566666667,6.1,18.96666667
4452,1127,2016,60.9,20.96666667,53.8,5.7,19.96666667,13.26666667,19.46666667,24.93333333,11.1,5.366666667,2.266666667,18.6
4453,1129,2016,76,25.7,57.46666667,7.966666667,24.43333333,16.63333333,23.5,24.46666667,13.06666667,6.3,2.033333333,19.8
4454,1130,2016,61.21875,22.40625,54.71875,7.21875,22.28125,9.1875,14.125,23.5625,12.8125,5.65625,2.90625,18.09375
4455,1131,2016,72.77419355,25.16129032,55.64516129,7.741935484,21.48387097,14.70967742,20.61290323,26.80645161,13.06451613,5.709677419,3.838709677,19.19354839
4456,1132,2016,69.28125,24.40625,55.8125,5.71875,16.15625,14.75,22.375,25.8125,11.09375,5.96875,3.25,19.46875
4457,1133,2016,55.87096774,18.93548387,50.06451613,5.161290323,18.64516129,12.83870968,19.19354839,25.19354839,9.129032258,4.387096774,2.677419355,23.41935484
4458,1135,2016,73,24.92592593,57.74074074,8.074074074,22.51851852,15.07407407,21.33333333,26.55555556,14.7037037,5.296296296,4.074074074,19.48148148
4459,1136,2016,64.53333333,24.16666667,57.66666667,6.233333333,19.46666667,9.966666667,15.53333333,24.06666667,13.46666667,5.633333333,2.7,19.13333333
4460,1137,2016,77.96551724,26.24137931,57.34482759,7.275862069,20.20689655,18.20689655,25.4137931,25.96551724,15.37931034,6.482758621,3.137931034,21.5862069
4461,1138,2016,76.60606061,25.81818182,59.45454545,7.363636364,21.96969697,17.60606061,24.81818182,26.72727273,12.54545455,6.727272727,3.484848485,21.27272727
4462,1139,2016,80.58064516,28,60.12903226,7.096774194,18.35483871,17.48387097,23.90322581,25,14.35483871,6.774193548,3.35483871,19.90322581
4463,1140,2016,83.15625,29.3125,64.03125,8.96875,23.5,15.5625,22.5,28.71875,16.25,6.59375,4.1875,18.90625
4464,1141,2016,74.68965517,25.86206897,59.4137931,9.620689655,27.31034483,13.34482759,18.20689655,24.34482759,13.17241379,4.724137931,2.482758621,19.03448276
4465,1142,2016,71.96428571,24.78571429,59.96428571,8,22.57142857,14.39285714,21.10714286,24.17857143,13.85714286,5.357142857,3.214285714,20.75
4466,1143,2016,75.12121212,26.27272727,57,7.060606061,19.15151515,15.51515152,23.63636364,28.63636364,12.96969697,4.121212121,4.818181818,20.66666667
4467,1144,2016,71.22222222,23.92592593,55.33333333,6.925925926,21.81481481,16.44444444,22.88888889,23.2962963,10.48148148,6.592592593,2.296296296,19.62962963
4468,1145,2016,76.54545455,25.60606061,61.03030303,8.636363636,25.33333333,16.6969697,22.54545455,21.90909091,14.12121212,6.03030303,2.666666667,19.51515152
4469,1146,2016,75.35714286,26.21428571,59.17857143,6.607142857,17.78571429,16.32142857,24.78571429,25.46428571,13.21428571,5.428571429,3.714285714,20.53571429
4470,1148,2016,65.10344828,23.51724138,58.72413793,5.655172414,16.51724138,12.4137931,18.27586207,24.65517241,11.75862069,4.379310345,3.689655172,17.4137931
4471,1149,2016,68.51851852,24.85185185,58.66666667,8.962962963,26.48148148,9.851851852,16.07407407,24.33333333,11.85185185,4.740740741,1.925925926,19.44444444
4472,1150,2016,78.3030303,27.87878788,62.60606061,8.060606061,21.09090909,14.48484848,20.75757576,24.90909091,14.57575758,6.181818182,2.212121212,17.81818182
